1612498395.170763,0.005016,84
1612498395.197509,0.002796,84
1612498395.207099,0.000668,84
1612498395.208772,0.000397,84
1612498395.218883,0.000822,84
1612498395.229902,0.004373,84
1612498395.261279,0.001752,84
1612498395.280876,0.004003,83
1612498395.322843,0.005252,84
1612498395.375862,0.001071,84
1612498395.383642,0.000632,83
1612498395.439292,0.000457,84
1612498395.505949,0.003159,84
1612498395.543121,0.000200,83
1612498395.545735,0.000351,84
1612498395.562840,0.008990,84
1612498395.588124,0.000412,84
1612498395.616447,0.001011,84
1612498395.627035,0.001115,84
1612498395.645847,0.006035,83
1612498395.645877,0.008050,84
1612498395.664096,0.003882,83
1612498395.664120,0.000505,84
1612498395.678139,0.000629,84
1612498395.697752,0.002099,84
1612498395.821854,0.005745,84
1612498395.854032,0.000976,84
1612498395.870909,0.000732,84
1612498395.872130,0.001287,84
1612498395.874762,0.001183,83
1612498395.881727,0.000470,84
1612498395.892910,0.009374,84
1612498395.917320,0.004841,84
1612498395.920304,0.000699,84
1612498395.929609,0.002142,84
1612498395.937047,0.001065,84
1612498395.937791,0.000485,83
1612498395.944099,0.002529,82
1612498395.950273,0.000320,83
1612498395.960174,0.000446,84
1612498395.964912,0.000408,84
1612498395.986841,0.005845,84
1612498396.000662,0.003953,84
1612498396.000685,0.001455,84
1612498396.004705,0.000309,84
1612498396.007916,0.000424,83
1612498396.020268,0.002127,84
1612498396.068844,0.007690,84
1612498396.068873,0.010188,84
1612498396.082891,0.003007,84
1612498396.150845,0.001751,83
1612498396.176348,0.004112,84
1612498396.176372,0.002922,84
1612498396.194655,0.000890,84
1612498396.210744,0.000660,84
1612498396.222841,0.006293,84
1612498396.247565,0.001991,83
1612498396.281653,0.000401,83
1612498396.281683,0.000480,84
1612498396.304841,0.009432,83
1612498396.364641,0.000476,84
1612498396.365264,0.000751,84
1612498396.388457,0.003232,83
1612498396.401311,0.000510,83
1612498396.498857,0.008220,84
1612498396.506316,0.000644,84
1612498396.547843,0.002639,84
1612498396.570667,0.000254,84
1612498396.572577,0.000258,83
1612498396.584841,0.005509,84
1612498396.584870,0.009076,84
1612498396.619859,0.002424,84
1612498396.634842,0.001642,84
1612498396.646467,0.000264,84
1612498396.664852,0.000567,84
1612498396.689851,0.000282,84
1612498396.713881,0.006309,83
1612498396.729842,0.010094,84
1612498396.780859,0.002992,84
1612498396.808514,0.001647,84
1612498396.814647,0.000178,84
1612498396.815436,0.000607,84
1612498396.833851,0.007421,84
1612498396.843668,0.000640,84
1612498396.925732,0.000948,84
1612498396.949235,0.000252,84
1612498396.995570,0.000249,83
1612498397.014549,0.000172,84
1612498397.045407,0.000257,84
1612498397.049204,0.000167,83
1612498397.050486,0.000720,84
1612498397.080552,0.001527,84
1612498397.123693,0.000196,84
1612498397.130630,0.000217,84
1612498397.201585,0.004222,84
1612498397.240720,0.000218,84
1612498397.286460,0.003846,84
1612498397.294752,0.001466,84
1612498397.312840,0.009702,83
1612498397.323879,0.005454,84
1612498397.334850,0.003426,83
1612498397.334876,0.007869,83
1612498397.359431,0.001964,83
1612498397.395841,0.008588,84
1612498397.435661,0.000463,84
1612498397.472916,0.000145,83
1612498397.475583,0.000897,84
1612498397.493519,0.000332,84
1612498397.500497,0.000402,84
1612498397.525129,0.000373,84
1612498397.575565,0.000668,84
1612498397.627842,0.008678,84
1612498397.638854,0.006893,84
1612498397.682840,0.007158,84
1612498397.726840,0.007111,84
1612498397.726868,0.008184,83
1612498397.792842,0.008838,84
1612498397.825842,0.005190,84
1612498397.825870,0.009192,83
1612498397.836842,0.009797,84
1612498397.847990,0.008221,84
1612498397.858842,0.005874,84
1612498397.924836,0.010513,83
1612498397.971842,0.002324,84
1612498397.971869,0.004025,83
1612498397.982846,0.000504,84
1612498397.982874,0.009410,84
1612498398.114839,0.009671,84
1612498398.177842,0.001605,84
1612498398.199852,0.002433,84
1612498398.210840,0.010267,83
1612498398.210863,0.004988,84
1612498398.278841,0.003941,84
1612498398.300837,0.007885,84
1612498398.311841,0.005327,84
1612498398.355839,0.003805,84
1612498398.355867,0.007294,84
1612498398.388838,0.001438,84
1612498398.410838,0.010623,84
1612498398.421845,0.004130,84
1612498398.454840,0.005271,84
1612498398.487844,0.003031,83
1612498398.554858,0.004810,84
1612498398.554887,0.009582,84
1612498398.554890,0.005222,83
1612498398.565842,0.008915,83
1612498398.576846,0.006975,84
1612498398.609840,0.003348,84
1612498398.609873,0.008795,83
1612498398.609879,0.007573,83
1612498398.620842,0.000496,83
1612498398.631845,0.005553,84
1612498398.653839,0.010158,83
1612498398.664867,0.002496,84
1612498398.708844,0.002126,84
1612498398.708871,0.004053,83
1612498398.719844,0.007445,84
1612498398.730844,0.009847,84
1612498398.741857,0.004023,84
1612498398.763838,0.005295,84
1612498398.785843,0.005085,84
1612498398.796847,0.006473,84
1612498398.807844,0.000460,84
1612498398.807871,0.001562,84
1612498398.818845,0.002380,84
1612498398.840838,0.004954,84
1612498398.906840,0.006749,84
1612498399.016838,0.001543,84
1612498399.060838,0.002054,83
1612498399.082855,0.003512,84
1612498399.104873,0.004154,84
1612498399.115842,0.006051,84
1612498399.159838,0.006898,84
1612498399.182839,0.006948,84
1612498399.193846,0.006608,84
1612498399.226840,0.003272,84
1612498399.226868,0.003266,84
1612498399.237842,0.009328,84
1612498399.248853,0.001178,84
1612498399.248893,0.010581,84
1612498399.248899,0.002520,84
1612498399.248904,0.007789,84
1612498399.292840,0.010143,84
1612498399.347861,0.000149,84
1612498399.347889,0.007642,84
1612498399.358841,0.000595,83
1612498399.358870,0.010750,84
1612498399.380839,0.010123,84
1612498399.402840,0.006943,84
1612498399.424844,0.001772,84
1612498399.424872,0.003476,83
1612498399.524841,0.007964,84
1612498399.524869,0.008338,84
1612498399.535847,0.001103,84
1612498399.590840,0.005762,83
1612498399.601846,0.009016,84
1612498399.612844,0.007388,83
1612498399.623845,0.001648,84
1612498399.645840,0.007703,84
1612498399.656868,0.003153,84
1612498399.678841,0.001078,83
1612498399.700848,0.003967,84
1612498399.722839,0.009515,84
1612498399.722867,0.010323,84
1612498399.733847,0.002544,84
1612498399.733880,0.007088,83
1612498399.733886,0.006058,84
1612498399.755840,0.009979,83
1612498399.755864,0.004683,84
1612498399.777844,0.001287,84
1612498399.799840,0.009839,84
1612498399.832840,0.009081,84
1612498399.876858,0.006875,84
1612498399.887843,0.001510,84
1612498399.887871,0.010513,84
1612498399.920842,0.004616,83
1612498399.964839,0.010200,84
1612498399.964867,0.010556,84
1612498399.975851,0.002378,83
1612498400.030839,0.006537,84
1612498400.107840,0.005094,83
1612498400.140840,0.008284,84
1612498400.240841,0.004743,84
1612498400.251849,0.004261,84
1612498400.350838,0.003701,83
1612498400.427860,0.005666,83
1612498400.427889,0.008919,84
1612498400.438844,0.005386,83
1612498400.460839,0.010813,84
1612498400.493839,0.003475,84
1612498400.504842,0.008007,84
1612498400.506596,0.001431,84
1612498400.538859,0.002704,84
1612498400.538887,0.008050,83
1612498400.582839,0.002558,83
1612498400.582868,0.007503,84
1612498400.648860,0.005965,84
1612498400.659843,0.001692,84
1612498400.692856,0.000134,83
1612498400.692884,0.010147,84
1612498400.703841,0.006796,84
1612498400.846839,0.008651,84
1612498400.868857,0.008235,84
1612498400.923844,0.001379,83
1612498400.934844,0.003921,84
1612498400.989839,0.004046,84
1612498401.000843,0.008057,83
1612498401.000870,0.008970,83
1612498401.011846,0.007397,84
1612498401.033841,0.009813,84
1612498401.044835,0.011067,83
1612498401.088860,0.002322,84
1612498401.132839,0.005805,83
1612498401.154840,0.009658,84
1612498401.199857,0.008321,83
1612498401.210844,0.009209,84
1612498401.235861,0.005002,82
1612498401.290842,0.010460,84
1612498401.301847,0.004042,83
1612498401.312844,0.000669,84
1612498401.323843,0.001921,84
1612498401.356838,0.009325,84
1612498401.367840,0.010762,84
1612498401.463859,0.000678,83
1612498401.542850,0.004681,84
1612498401.586840,0.001710,84
1612498401.608843,0.007162,84
1612498401.696838,0.009873,83
1612498401.740860,0.002414,84
1612498401.751842,0.008973,84
1612498401.762842,0.004814,83
1612498401.762870,0.008024,83
1612498401.773841,0.005548,84
1612498401.806838,0.000473,84
1612498401.817863,0.000335,84
1612498401.916840,0.009631,84
1612498401.971838,0.010725,84
1612498402.004839,0.000255,83
1612498402.037836,0.011155,84
1612498402.070860,0.003228,84
1612498402.092838,0.003078,84
1612498402.092866,0.004497,83
1612498402.103841,0.004955,84
1612498402.114841,0.001660,84
1612498402.114868,0.010480,84
1612498402.192838,0.007022,84
1612498402.203844,0.005249,83
1612498402.258837,0.009360,84
1612498402.258860,0.007249,84
1612498402.313840,0.000455,84
1612498402.324845,0.008094,84
1612498402.357838,0.008276,84
1612498402.368843,0.007491,84
1612498402.390840,0.001781,84
1612498402.401844,0.011100,84
1612498402.412842,0.002319,84
1612498402.467838,0.004161,84
1612498402.523837,0.010939,84
1612498402.545838,0.006837,84
1612498402.578843,0.007325,83
1612498402.600877,0.002713,84
1612498402.633840,0.006277,84
1612498402.688838,0.001298,84
1612498402.699841,0.005234,84
1612498402.754838,0.004912,84
1612498402.787841,0.001160,84
1612498402.798841,0.001784,84
1612498402.809843,0.003871,84
1612498402.820864,0.000771,84
1612498402.842841,0.002174,84
1612498402.897838,0.009139,84
1612498402.919839,0.001134,84
1612498402.941841,0.007598,84
1612498402.952842,0.009260,84
1612498402.974838,0.008597,84
1612498402.974860,0.004875,84
1612498403.040856,0.009714,84
1612498403.062839,0.004181,83
1612498403.062869,0.009738,84
1612498403.062876,0.001852,84
1612498403.084838,0.005864,84
1612498403.150855,0.009247,83
1612498403.161844,0.009790,84
1612498403.206840,0.002118,84
1612498403.217842,0.010310,84
1612498403.239838,0.007403,84
1612498403.239866,0.010233,83
1612498403.239869,0.005947,84
1612498403.250844,0.001765,84
1612498403.261863,0.009623,84
1612498403.272844,0.005034,84
1612498403.338844,0.004699,84
1612498403.360839,0.008875,84
1612498403.404842,0.004724,84
1612498403.404870,0.006889,83
1612498403.448854,0.006737,83
1612498403.559840,0.005908,84
1612498403.570844,0.006052,84
1612498403.581863,0.007635,84
1612498403.606840,0.010110,82
1612498403.606867,0.010760,83
1612498403.628839,0.009780,84
1612498403.705838,0.010961,84
1612498403.727843,0.001759,84
1612498403.738843,0.004663,84
1612498403.771844,0.001515,82
1612498403.782847,0.000582,84
1612498403.793864,0.001568,83
1612498403.815840,0.009419,84
1612498403.815868,0.003125,84
1612498403.826843,0.006064,84
1612498403.837852,0.001186,84
1612498403.837885,0.009029,84
1612498403.837891,0.008755,83
1612498403.848844,0.005268,83
1612498403.903858,0.003879,84
1612498403.947843,0.004951,84
1612498403.958843,0.004723,84
1612498403.969844,0.003756,84
1612498403.980844,0.006478,84
1612498403.991846,0.003145,84
1612498403.991873,0.009759,84
1612498404.013859,0.001527,84
1612498404.013886,0.005363,84
1612498404.057838,0.009991,84
1612498404.079839,0.007427,84
1612498404.267842,0.005780,84
1612498404.278846,0.001861,84
1612498404.300843,0.007389,84
1612498404.344857,0.001696,84
1612498404.344886,0.008228,84
1612498404.355844,0.001696,84
1612498404.355872,0.004166,84
1612498404.388844,0.001984,84
1612498404.388872,0.003988,84
1612498404.399843,0.006859,83
1612498404.432840,0.004674,84
1612498404.454836,0.010978,84
1612498404.465843,0.000789,84
1612498404.498838,0.003062,84
1612498404.498866,0.007197,84
1612498404.620839,0.002385,84
1612498404.642840,0.001815,84
1612498404.697840,0.001583,84
1612498404.719842,0.002371,83
1612498404.719870,0.003929,84
1612498404.730842,0.006563,84
1612498404.785837,0.010671,84
1612498404.796843,0.004933,84
1612498404.807843,0.002384,84
1612498404.873841,0.001077,84
1612498404.884842,0.006186,84
1612498404.895905,0.004921,84
1612498404.906845,0.001179,83
1612498404.906878,0.007507,83
1612498404.906884,0.006689,84
1612498404.939843,0.003277,84
1612498405.005860,0.009737,84
1612498405.049838,0.009325,83
1612498405.060842,0.005083,84
1612498405.115857,0.005440,84
1612498405.137838,0.003886,83
1612498405.148845,0.003204,84
1612498405.193837,0.007702,84
1612498405.193866,0.010719,83
1612498405.226857,0.009407,84
1612498405.237844,0.002465,84
1612498405.259839,0.009164,83
1612498405.305855,0.005395,84
1612498405.305894,0.011225,84
1612498405.315148,0.005849,81
1612498405.337057,0.008790,83
1612498405.337086,0.009764,84
1612498405.347856,0.005025,84
1612498405.358842,0.005898,84
1612498405.380850,0.003400,84
1612498405.380881,0.005908,84
1612498405.398922,0.000659,84
1612498405.400956,0.000436,84
1612498405.431847,0.000278,84
1612498405.464840,0.000502,83
1612498405.531842,0.000951,84
1612498405.531871,0.006439,84
1612498405.575845,0.006639,84
1612498405.630838,0.005321,84
1612498405.641843,0.008912,83
1612498405.718838,0.007369,84
1612498405.729841,0.005381,84
1612498405.729907,0.000211,84
1612498405.762838,0.008772,83
1612498405.773869,0.000521,84
1612498405.784844,0.001170,83
1612498405.828839,0.008834,83
1612498405.861839,0.009683,84
1612498405.872847,0.001623,84
1612498405.894838,0.002027,84
1612498405.905841,0.001699,84
1612498405.927837,0.009770,83
1612498405.949837,0.000838,84
1612498405.949866,0.008721,84
1612498405.960844,0.008418,83
1612498405.982837,0.008372,84
1612498406.027838,0.000974,84
1612498406.062860,0.000535,84
1612498406.106838,0.005728,84
1612498406.128837,0.003068,84
1612498406.284842,0.003753,83
1612498406.295844,0.000794,84
1612498406.306867,0.007148,84
1612498406.306897,0.009814,84
1612498406.317843,0.007826,83
1612498406.328844,0.003594,84
1612498406.339833,0.011004,84
1612498406.361839,0.008045,84
1612498406.394839,0.007316,84
1612498406.438838,0.007970,84
1612498406.449847,0.004939,84
1612498406.493838,0.009457,83
1612498406.504843,0.009398,84
1612498406.527842,0.003771,84
1612498406.527878,0.008735,84
1612498406.527884,0.007307,84
1612498406.549837,0.010893,84
1612498406.549860,0.002862,83
1612498406.604843,0.001127,84
1612498406.604870,0.003355,84
1612498406.615843,0.002531,84
1612498406.615871,0.004418,84
1612498406.648839,0.005529,84
1612498406.681840,0.004663,84
1612498406.725838,0.002966,84
1612498406.736865,0.003528,84
1612498406.780838,0.002914,84
1612498406.813844,0.004017,84
1612498406.813868,0.000394,84
1612498406.835837,0.010804,84
1612498406.846864,0.009619,84
1612498406.868839,0.006340,84
1612498406.890839,0.001537,84
1612498406.912839,0.006009,84
1612498406.945843,0.001163,84
1612498407.033839,0.006748,84
1612498407.033868,0.008389,84
1612498407.044843,0.002300,83
1612498407.055843,0.009229,83
1612498407.110840,0.002455,84
1612498407.121843,0.010676,84
1612498407.132843,0.004054,84
1612498407.132871,0.009455,83
1612498407.143845,0.001807,84
1612498407.143872,0.009415,83
1612498407.154843,0.000271,84
1612498407.177836,0.010471,84
1612498407.246219,0.006159,84
1612498407.267901,0.000705,84
1612498407.267931,0.007380,84
1612498407.292841,0.008605,84
1612498407.303914,0.006735,84
1612498407.316849,0.001659,84
1612498407.316878,0.004005,84
1612498407.362151,0.008008,84
1612498407.399059,0.000512,83
1612498407.443116,0.009566,84
1612498407.443140,0.005144,84
1612498407.453846,0.000882,84
1612498407.487628,0.001981,84
1612498407.510548,0.007268,82
1612498407.520843,0.009086,84
1612498407.531843,0.010499,84
1612498407.542844,0.006916,84
1612498407.586858,0.007609,84
1612498407.608841,0.007257,84
1612498407.608868,0.009272,83
1612498407.641866,0.003023,84
1612498407.652840,0.010815,84
1612498407.670841,0.009181,84
1612498407.703845,0.009761,84
1612498407.725847,0.007568,82
1612498407.747844,0.006796,83
1612498407.780841,0.003983,83
1612498407.780870,0.004262,84
1612498407.814844,0.007965,84
1612498407.858844,0.002428,84
1612498407.869844,0.005208,84
1612498407.880849,0.001069,84
1612498407.891845,0.008830,84
1612498407.902845,0.010331,83
1612498407.913860,0.003436,84
1612498407.913888,0.010252,83
1612498407.924844,0.000322,84
1612498407.924874,0.010615,83
1612498407.935843,0.009586,83
1612498407.957840,0.000221,84
1612498407.968849,0.006326,84
1612498407.990844,0.003854,83
1612498408.023838,0.010672,84
1612498408.056845,0.006111,84
1612498408.142321,0.003711,84
1612498408.186943,0.007596,84
1612498408.232841,0.005647,84
1612498408.243845,0.008539,84
1612498408.276846,0.000595,83
1612498408.364845,0.002491,84
1612498408.386840,0.008111,83
1612498408.397844,0.008423,83
1612498408.497839,0.004748,84
1612498408.497881,0.011192,84
1612498408.497888,0.009730,84
1612498408.553840,0.004773,83
1612498408.619841,0.002992,83
1612498408.718839,0.002409,84
1612498408.729843,0.008809,84
1612498408.740844,0.006639,84
1612498408.740872,0.007573,84
1612498408.773849,0.008127,84
1612498408.795843,0.008557,83
1612498408.806845,0.008001,84
1612498408.861841,0.009495,83
1612498408.872905,0.001378,84
1612498408.883844,0.009089,84
1612498408.894903,0.007085,84
1612498408.894927,0.003220,84
1612498408.916843,0.001392,84
1612498408.982841,0.000350,84
1612498408.982870,0.002610,84
1612498408.993843,0.006520,84
1612498409.037840,0.005324,84
1612498409.059839,0.007537,84
1612498409.158840,0.009727,83
1612498409.181841,0.005097,83
1612498409.258841,0.007292,84
1612498409.269843,0.002960,83
1612498409.291841,0.003320,83
1612498409.291870,0.010651,84
1612498409.346839,0.003419,84
1612498409.368840,0.006513,84
1612498409.412839,0.006025,84
1612498409.434840,0.007496,84
1612498409.512856,0.004010,84
1612498409.512889,0.002880,83
1612498409.534840,0.005230,84
1612498409.534868,0.009079,84
1612498409.611744,0.000284,84
1612498409.619286,0.000256,84
1612498409.628792,0.000191,84
1612498409.651329,0.000231,84
1612498409.657460,0.000412,83
1612498409.660599,0.000948,84
1612498409.670283,0.000457,84
1612498409.682159,0.000158,84
1612498409.723556,0.000401,84
1612498409.725399,0.000952,84
1612498409.737039,0.000160,84
1612498409.826841,0.005084,83
1612498409.848861,0.000629,84
1612498409.890841,0.008989,84
1612498409.954783,0.000207,84
1612498409.959965,0.000204,84
1612498409.962329,0.000247,84
1612498410.026136,0.000172,84
1612498410.071831,0.000184,84
1612498410.083708,0.000153,84
1612498410.087623,0.000213,84
1612498410.174192,0.000219,83
1612498410.181137,0.001594,83
1612498410.185961,0.000273,83
1612498410.192648,0.000313,84
1612498410.235341,0.000226,84
1612498410.303401,0.000403,84
1612498410.316452,0.000207,84
1612498410.347492,0.000683,84
1612498410.375387,0.000415,84
1612498410.403713,0.000672,84
1612498410.403744,0.001678,84
1612498410.412300,0.002002,84
1612498410.427236,0.000383,84
1612498410.428262,0.000512,84
1612498410.433303,0.000147,84
1612498410.495043,0.000255,84
1612498410.522777,0.000369,84
1612498410.525443,0.000962,84
1612498410.540029,0.000413,83
1612498410.625730,0.000211,83
1612498410.630789,0.000179,83
1612498410.640491,0.000503,84
1612498410.655203,0.000679,84
1612498410.660491,0.000548,84
1612498410.694530,0.001607,83
1612498410.711174,0.000670,84
1612498410.717912,0.000340,84
1612498410.782738,0.000547,84
1612498410.807368,0.001842,84
1612498410.807403,0.004153,84
1612498410.807410,0.003278,83
1612498410.817512,0.000160,84
1612498410.840272,0.000928,84
1612498410.857277,0.000529,84
1612498410.863701,0.000554,84
1612498410.876374,0.001370,84
1612498410.894644,0.000245,84
1612498410.920344,0.000393,84
1612498410.928995,0.000445,84
1612498410.937542,0.000756,84
1612498410.946197,0.000528,84
1612498410.958259,0.001709,84
1612498411.104124,0.000539,83
1612498411.107738,0.000618,84
1612498411.111317,0.000637,82
1612498411.168291,0.000266,84
1612498411.173583,0.000185,84
1612498411.219711,0.000239,84
1612498411.221556,0.000240,83
1612498411.260844,0.001220,84
1612498411.273197,0.000134,84
1612498411.298844,0.000288,84
1612498411.303867,0.000118,84
1612498411.311805,0.000309,84
1612498411.322014,0.000230,83
1612498411.329572,0.000343,84
1612498411.346649,0.000250,84
1612498411.405147,0.000213,84
1612498411.411415,0.000207,84
1612498411.416137,0.000201,83
1612498411.421084,0.000226,84
1612498411.421224,0.000117,84
1612498411.432703,0.000257,84
1612498411.442446,0.001399,84
1612498411.473945,0.001008,84
1612498411.500886,0.000319,84
1612498411.523919,0.000174,84
1612498411.558746,0.000739,84
1612498411.600839,0.007558,84
1612498411.600869,0.010389,84
1612498411.602888,0.001126,84
1612498411.626835,0.008106,82
1612498411.626864,0.009136,83
1612498411.651821,0.000555,84
1612498411.651851,0.000741,84
1612498411.673838,0.004975,83
1612498411.710903,0.000609,84
1612498411.713339,0.000999,82
1612498411.737105,0.000887,84
1612498411.737139,0.002616,83
1612498411.737151,0.001096,84
1612498411.741961,0.000681,84
1612498411.774866,0.001722,83
1612498411.779985,0.000517,84
1612498411.802853,0.001300,84
1612498411.876874,0.005092,84
1612498411.929523,0.000218,83
1612498411.930269,0.000335,84
1612498411.935810,0.000953,84
1612498411.969974,0.000195,84
1612498411.973126,0.000597,84
1612498411.982830,0.000554,84
1612498411.992868,0.000852,84
1612498412.001540,0.000952,84
1612498412.008840,0.000450,84
1612498412.054137,0.002361,84
1612498412.192845,0.002370,84
1612498412.192880,0.004859,83
1612498412.290849,0.004715,84
1612498412.337840,0.001909,84
1612498412.362491,0.000701,84
1612498412.403550,0.000618,84
1612498412.411847,0.000506,83
1612498412.445552,0.000534,84
1612498412.453833,0.000206,83
1612498412.472024,0.001139,83
1612498412.501042,0.001946,83
1612498412.569839,0.002927,84
1612498412.592854,0.002250,83
1612498412.596149,0.000736,84
1612498412.606840,0.008223,84
1612498412.606868,0.009230,84
1612498412.618836,0.006835,84
1612498412.623553,0.001175,84
1612498412.631586,0.003670,84
1612498412.694532,0.003782,83
1612498412.717462,0.000266,84
1612498412.802191,0.001196,84
1612498412.829662,0.000463,83
1612498412.853220,0.001451,84
1612498412.943621,0.000978,84
1612498413.006901,0.002518,84
1612498413.017843,0.004793,84
1612498413.083847,0.009806,84
1612498413.111842,0.007336,84
1612498413.132006,0.000739,83
1612498413.133759,0.001238,84
1612498413.160844,0.009592,84
1612498413.180568,0.000299,84
1612498413.191073,0.001179,84
1612498413.193891,0.000462,84
1612498413.203017,0.002846,84
1612498413.217372,0.000756,84
1612498413.236267,0.003049,84
1612498413.239126,0.001472,84
1612498413.247897,0.000378,84
1612498413.256566,0.000491,84
1612498413.262565,0.000362,84
1612498413.295985,0.000846,84
1612498413.322482,0.001359,84
1612498413.356837,0.009145,84
1612498413.365048,0.002090,84
1612498413.369535,0.001385,84
1612498413.381837,0.009540,84
1612498413.392250,0.001462,84
1612498413.451869,0.005189,84
1612498413.462856,0.001762,84
1612498413.473881,0.001111,84
1612498413.473908,0.005323,83
1612498413.495836,0.004792,84
1612498413.507570,0.000239,83
1612498413.517840,0.002605,84
1612498413.528856,0.004080,84
1612498413.534493,0.001766,84
1612498413.541839,0.000833,84
1612498413.547060,0.001786,84
1612498413.568520,0.001413,84
1612498413.600875,0.006008,84
1612498413.605409,0.001982,84
1612498413.609229,0.000707,84
1612498413.663258,0.000668,84
1612498413.705844,0.005533,84
1612498413.705874,0.005776,84
1612498413.716843,0.000202,84
1612498413.716871,0.004008,84
1612498413.760834,0.002564,82
1612498413.800842,0.005230,84
1612498413.800871,0.007023,84
1612498413.844844,0.004456,84
1612498413.983843,0.002360,84
1612498413.991289,0.000607,84
1612498413.991318,0.006111,83
1612498414.059839,0.000967,83
1612498414.070847,0.006912,84
1612498414.081843,0.005514,84
1612498414.105455,0.001365,84
1612498414.147825,0.003109,84
1612498414.170139,0.000674,83
1612498414.214608,0.000235,84
1612498414.306957,0.000313,83
1612498414.316843,0.000941,84
1612498414.394202,0.000897,84
1612498414.426925,0.001338,83
1612498414.441976,0.000299,83
1612498414.478581,0.000525,84
1612498414.479409,0.000404,84
1612498414.482434,0.000578,83
1612498414.526918,0.000612,84
1612498414.549701,0.000180,84
1612498414.569891,0.000301,83
1612498414.623200,0.000674,83
1612498414.644359,0.000426,84
1612498414.679107,0.000331,83
